,Latitude,Longitude,LocalTime,UTTime,LimitingMag,Country,Year
59,38.8239,-77.4181,2016-01-03 01:09:09,2016-01-03 06:09:00,5,United States - Virginia,2016
60,30.1852,-92.0171,2016-01-03 00:07:56,2016-01-03 06:07:00,3,United States - Louisiana,2016
61,36.0194,-79.8534,2016-01-03 06:35:24,2016-01-03 11:35:00,6,United States - North Carolina,2016
62,34.2526,134.901,2016-01-03 21:29:40,2016-01-03 12:29:00,4,Japan,2016
63,39.8918,-74.9446,2016-01-03 18:59:54,2016-01-03 23:59:00,5,United States - New Jersey,2016
64,52.0135,0.238636,2016-01-04 00:24:50,2016-01-04 00:24:00,3,United Kingdom,2016
65,35.2952,-93.0789,2016-01-03 18:36:14,2016-01-04 00:36:00,5,United States - Arkansas,2016
66,41.8483,-72.9428,2016-01-03 19:58:26,2016-01-04 00:58:00,3,United States - Connecticut,2016
67,38.8239,-77.4179,2016-01-03 20:44:35,2016-01-04 01:44:00,4,United States - Virginia,2016
68,30.0205,-95.6501,2016-01-03 21:17:06,2016-01-04 03:17:00,5,United States - Texas,2016
69,53.1975,-6.10845,2016-01-04 03:38:33,2016-01-04 03:38:00,2,Ireland,2016
70,53.1974,-6.10839,2016-01-03 23:39:31,2016-01-03 23:39:00,4,Ireland,2016
71,36.0192,-79.8532,2016-01-04 05:01:40,2016-01-04 10:01:00,6,United States - North Carolina,2016
72,42.762,10.8872,2016-01-04 19:18:58,2016-01-04 18:18:00,1,Italy,2016
73,33.8282,-84.6956,2016-01-04 18:32:57,2016-01-04 23:32:00,1,United States - Georgia,2016
74,44.0373,-78.763,2016-01-04 19:00:28,2016-01-05 00:00:00,5,Canada,2016
75,52.0135,0.238654,2016-01-05 00:14:47,2016-01-05 00:14:00,3,United Kingdom,2016
76,33.8599,-84.6802,2016-01-04 19:44:05,2016-01-05 00:44:00,3,United States - Georgia,2016
77,41.8484,-72.9425,2016-01-04 20:09:36,2016-01-05 01:09:00,3,United States - Connecticut,2016
78,0.0,0.0,2016-01-04 21:18:41,2016-01-04 21:18:00,6,,2016
79,0.0,0.0,2016-01-04 21:18:19,2016-01-04 21:18:00,6,,2016
80,0.0,0.0,2016-01-04 21:17:49,2016-01-04 21:17:00,4,,2016
81,33.8612,-84.6747,2016-01-04 20:13:02,2016-01-05 01:13:00,5,United States - Georgia,2016
82,27.0673,-80.1153,2016-01-04 20:23:18,2016-01-05 01:23:00,4,United States - Florida,2016
83,30.2725,-90.9963,2016-01-04 22:07:52,2016-01-05 04:07:00,5,United States - Louisiana,2016
84,38.8967,-92.3851,2016-01-04 23:38:19,2016-01-05 05:38:00,5,United States - Missouri,2016
85,41.9671,-86.3678,2016-01-05 05:48:27,2016-01-05 10:48:00,5,United States - Michigan,2016
87,34.7662,138.015,2016-01-01 18:25:00,2016-01-01 09:25:00,2,Japan,2016
88,36.071,139.994,2016-01-01 18:23:00,2016-01-01 09:23:00,4,Japan,2016
89,34.6954,135.479,2016-01-01 21:12:00,2016-01-01 12:12:00,2,Japan,2016
90,35.2347,138.473,2016-01-01 21:20:00,2016-01-01 12:20:00,4,Japan,2016
91,35.8719,140.031,2016-01-01 21:31:00,2016-01-01 12:31:00,2,Japan,2016
92,35.8719,140.031,2016-01-01 21:31:00,2016-01-01 12:31:00,2,Japan,2016
93,35.8719,140.031,2016-01-01 21:31:00,2016-01-01 12:31:00,2,Japan,2016
94,35.7763,139.693,2016-01-01 22:01:00,2016-01-01 13:01:00,3,Japan,2016
95,35.4464,139.391,2016-01-01 22:15:00,2016-01-01 13:15:00,1,Japan,2016
96,57.8993,25.3376,2016-01-01 19:57:00,2016-01-01 17:57:00,3,Latvia,2016
98,57.8939,25.3393,2016-01-01 20:24:00,2016-01-01 18:24:00,2,Latvia,2016
99,46.2259,15.3945,2016-01-01 19:46:00,2016-01-01 18:46:00,3,Slovenia,2016
100,57.8846,25.4592,2016-01-01 21:27:00,2016-01-01 19:27:00,3,Latvia,2016
101,47.6102,20.7281,2016-01-01 20:32:00,2016-01-01 19:32:00,4,Hungary,2016
102,41.5908,-73.8544,2016-01-01 20:05:00,2016-01-02 01:05:00,3,United States - New York,2016
103,41.5316,-74.0231,2016-01-01 20:25:00,2016-01-02 01:25:00,5,United States - New York,2016
104,41.6642,-74.1777,2016-01-01 19:59:00,2016-01-02 00:59:00,4,United States - New York,2016
105,35.5452,-97.3011,2016-01-01 21:45:00,2016-01-02 03:45:00,5,United States - Oklahoma,2016
106,35.328,-97.4533,2016-01-01 22:35:00,2016-01-02 04:35:00,4,United States - Oklahoma,2016
107,32.3404,-110.966,2016-01-01 21:48:00,2016-01-02 04:48:00,4,United States - Arizona,2016
109,35.6345,139.881,2016-01-02 18:33:00,2016-01-02 09:33:00,1,Japan,2016
110,35.7815,139.748,2016-01-02 18:45:00,2016-01-02 09:45:00,1,Japan,2016
111,35.7153,139.526,2016-01-02 18:58:00,2016-01-02 09:58:00,3,Japan,2016
112,36.3884,139.856,2016-01-02 19:42:00,2016-01-02 10:42:00,1,Japan,2016
113,36.5086,140.596,2016-01-02 20:45:00,2016-01-02 11:45:00,3,Japan,2016
114,35.8217,139.46,2016-01-02 20:57:00,2016-01-02 11:57:00,3,Japan,2016
115,35.8643,139.701,2016-01-02 22:05:00,2016-01-02 13:05:00,3,Japan,2016
116,35.7366,139.972,2016-01-02 22:28:00,2016-01-02 13:28:00,3,Japan,2016
117,35.639,140.116,2016-01-02 22:55:00,2016-01-02 13:55:00,1,Japan,2016
118,35.5949,140.181,2016-01-03 00:07:00,2016-01-02 15:07:00,4,Japan,2016
119,35.6005,139.732,2016-01-02 23:30:00,2016-01-02 14:30:00,3,Japan,2016
120,57.8846,25.4592,2016-01-02 18:17:00,2016-01-02 16:17:00,3,Latvia,2016
121,50.0186,21.0678,2016-01-02 18:10:00,2016-01-02 17:10:00,5,Poland,2016
122,57.8991,25.3378,2016-01-02 21:28:00,2016-01-02 19:28:00,1,Latvia,2016
123,41.3447,21.5615,2016-01-01 21:50:00,2016-01-01 20:50:00,4,Macedonia (FYROM),2016
124,41.3414,21.5455,2016-01-02 21:15:00,2016-01-02 20:15:00,1,Macedonia (FYROM),2016
125,41.3418,21.5492,2016-01-02 21:25:00,2016-01-02 20:25:00,1,Macedonia (FYROM),2016
126,41.3432,21.5521,2016-01-02 21:45:00,2016-01-02 20:45:00,1,Macedonia (FYROM),2016
127,41.1411,22.5044,2016-01-02 23:24:00,2016-01-02 22:24:00,1,Macedonia (FYROM),2016
128,35.5452,-97.3011,2016-01-02 21:20:00,2016-01-03 03:20:00,5,United States - Oklahoma,2016
130,35.1798,138.676,2016-01-03 18:02:00,2016-01-03 09:02:00,3,Japan,2016
131,35.1798,138.676,2016-01-03 18:02:00,2016-01-03 09:02:00,3,Japan,2016
132,36.3096,139.594,2016-01-03 18:51:00,2016-01-03 09:51:00,1,Japan,2016
133,35.5802,139.369,2016-01-03 20:04:00,2016-01-03 11:04:00,2,Japan,2016
134,35.4467,139.599,2016-01-03 21:09:00,2016-01-03 12:09:00,2,Japan,2016
135,35.8563,139.866,2016-01-02 19:51:00,2016-01-02 10:51:00,3,Japan,2016
136,35.7337,139.736,2016-01-03 22:01:00,2016-01-03 13:01:00,2,Japan,2016
137,38.2727,142.734,2016-01-03 22:13:00,2016-01-03 22:13:00,4,Japan,2016
138,36.2402,139.196,2016-01-03 22:23:00,2016-01-03 13:23:00,2,Japan,2016
139,36.2048,138.253,2016-01-03 22:47:00,2016-01-03 13:47:00,3,Japan,2016
140,32.7503,129.878,2016-01-03 22:24:00,2016-01-03 13:24:00,5,Japan,2016
141,35.8005,139.805,2016-01-03 23:25:00,2016-01-03 14:25:00,1,Japan,2016
142,35.4402,138.921,2016-01-03 23:00:00,2016-01-03 14:00:00,5,Japan,2016
143,35.7863,139.649,2016-01-04 22:24:00,2016-01-04 13:24:00,2,Japan,2016
144,46.0418,14.4591,2016-01-01 23:00:00,2016-01-01 22:00:00,3,Slovenia,2016
145,35.8911,139.791,2016-01-03 23:00:00,2016-01-03 14:00:00,2,Japan,2016
146,47.6113,20.7248,2016-01-03 19:35:00,2016-01-03 18:35:00,5,Hungary,2016
147,47.6119,20.7278,2016-01-03 19:50:00,2016-01-03 18:50:00,5,Hungary,2016
148,-34.925,-57.9319,2016-01-03 22:33:00,2016-01-04 01:33:00,2,Argentina,2016
149,41.7015,-72.1765,2016-01-03 21:30:00,2016-01-04 02:30:00,4,United States - Connecticut,2016
150,35.7541,-98.5253,2016-01-02 18:43:00,2016-01-03 00:43:00,5,United States - Oklahoma,2016
151,36.2048,138.253,2016-01-03 23:45:00,2016-01-03 14:45:00,3,Japan,2016
152,36.2048,138.253,2016-01-04 11:57:00,2016-01-04 02:57:00,3,Japan,2016
153,36.2048,138.253,2016-01-03 23:45:00,2016-01-03 14:45:00,3,Japan,2016
154,30.3691,-91.121,2016-01-03 22:34:00,2016-01-04 04:34:00,2,United States - Louisiana,2016
155,36.2588,139.514,2016-01-03 23:05:00,2016-01-03 14:05:00,3,Japan,2016
156,36.3151,141.328,2016-01-04 17:10:00,2016-01-04 17:10:00,3,Japan,2016
157,35.6402,139.908,2016-01-04 18:23:00,2016-01-04 09:23:00,2,Japan,2016
158,35.6402,139.908,2016-01-04 18:23:00,2016-01-04 09:23:00,2,Japan,2016
159,35.749,139.746,2016-01-04 18:44:00,2016-01-04 09:44:00,2,Japan,2016
160,35.9371,140.132,2016-01-04 19:28:00,2016-01-04 10:28:00,2,Japan,2016
161,35.8077,139.724,2016-01-04 19:51:00,2016-01-04 10:51:00,1,Japan,2016
162,35.6234,139.551,2016-01-04 20:16:00,2016-01-04 11:16:00,3,Japan,2016
163,35.7146,139.877,2016-01-04 20:27:00,2016-01-04 11:27:00,1,Japan,2016
164,35.8906,139.643,2016-01-04 20:35:00,2016-01-04 11:35:00,2,Japan,2016
165,36.1637,139.803,2016-01-04 20:54:00,2016-01-04 11:54:00,3,Japan,2016
166,36.0098,139.584,2016-01-03 21:22:00,2016-01-03 12:22:00,2,Japan,2016
167,35.7166,139.975,2016-01-04 21:26:00,2016-01-04 12:26:00,2,Japan,2016
168,35.5528,139.537,2016-01-04 21:43:00,2016-01-04 12:43:00,3,Japan,2016
169,35.6329,140.106,2016-01-04 21:45:00,2016-01-04 12:45:00,3,Japan,2016
170,35.8763,140.012,2016-01-04 21:48:00,2016-01-04 12:48:00,1,Japan,2016
171,35.0883,137.129,2016-01-04 22:00:00,2016-01-04 13:00:00,3,Japan,2016
172,35.5508,140.185,2016-01-04 22:44:00,2016-01-04 13:44:00,3,Japan,2016
173,35.6164,139.444,2016-01-04 22:59:00,2016-01-04 13:59:00,3,Japan,2016
174,35.7807,139.681,2016-01-04 23:24:00,2016-01-04 14:24:00,2,Japan,2016
175,35.7711,139.727,2016-01-04 23:32:00,2016-01-04 14:32:00,3,Japan,2016
176,35.9751,139.384,2016-01-04 23:38:00,2016-01-04 14:38:00,3,Japan,2016
177,35.9922,139.64,2016-01-05 01:15:00,2016-01-04 16:15:00,3,Japan,2016
178,35.9135,139.5,2016-01-05 02:33:00,2016-01-04 17:33:00,2,Japan,2016
179,41.1411,22.5044,2016-01-02 23:24:00,2016-01-02 22:24:00,1,Macedonia (FYROM),2016
181,46.2397,15.2677,2016-01-01 18:00:00,2016-01-01 17:00:00,2,Slovenia,2016
182,46.2397,15.2677,2016-01-02 19:00:00,2016-01-02 18:00:00,2,Slovenia,2016
183,46.2397,15.2677,2016-01-02 19:00:00,2016-01-02 18:00:00,2,Slovenia,2016
184,41.3341,21.5541,2016-01-03 20:25:00,2016-01-03 19:25:00,3,Macedonia (FYROM),2016
185,41.335,21.5531,2016-01-03 20:45:00,2016-01-03 19:45:00,3,Macedonia (FYROM),2016
186,41.3448,21.5391,2016-01-03 20:55:00,2016-01-03 19:55:00,3,Macedonia (FYROM),2016
187,41.3489,21.535,2016-01-03 21:04:00,2016-01-03 20:04:00,1,Macedonia (FYROM),2016
188,41.3509,21.5363,2016-01-03 21:14:00,2016-01-03 20:14:00,2,Macedonia (FYROM),2016
189,41.3437,21.5582,2016-01-04 21:10:00,2016-01-04 20:10:00,3,Macedonia (FYROM),2016
190,41.341,21.5617,2016-01-04 21:50:00,2016-01-04 20:50:00,2,Macedonia (FYROM),2016
191,35.627,139.549,2016-01-04 19:55:00,2016-01-04 10:55:00,3,Japan,2016
193,30.5226,-90.5831,2016-01-04 19:34:00,2016-01-05 01:34:00,5,United States - Louisiana,2016
194,35.6356,139.885,2016-01-01 21:34:00,2016-01-01 12:34:00,3,Japan,2016
195,39.0369,-77.4792,2016-01-04 20:00:00,2016-01-05 01:00:00,3,United States - Virginia,2016
196,32.2627,-110.942,2016-01-04 20:04:00,2016-01-05 03:04:00,4,United States - Arizona,2016
197,35.7217,139.648,2016-01-04 20:00:00,2016-01-04 11:00:00,2,Japan,2016
198,39.0438,-77.4874,2016-01-04 22:33:00,2016-01-05 03:33:00,3,United States - Virginia,2016
199,30.3691,-91.121,2016-01-04 22:00:00,2016-01-05 04:00:00,2,United States - Louisiana,2016
200,30.5125,-90.9313,2016-01-04 22:24:00,2016-01-05 04:24:00,4,United States - Louisiana,2016
202,35.7253,139.295,2016-01-05 19:37:00,2016-01-05 10:37:00,3,Japan,2016
203,36.0994,139.449,2016-01-05 20:22:00,2016-01-05 11:22:00,3,Japan,2016
204,35.7571,139.703,2016-01-05 22:44:00,2016-01-05 13:44:00,2,Japan,2016
205,35.7935,139.565,2016-01-05 00:55:00,2016-01-04 15:55:00,1,Japan,2016
206,35.8608,139.906,2016-01-05 23:05:00,2016-01-05 14:05:00,2,Japan,2016
208,35.9516,139.66,2016-01-05 23:15:00,2016-01-05 14:15:00,3,Japan,2016
209,35.9526,139.868,2016-01-05 23:28:00,2016-01-05 14:28:00,3,Japan,2016
211,35.9064,139.623,2016-01-06 23:41:00,2016-01-06 14:41:00,3,Japan,2016
212,41.1411,22.5045,2016-01-05 20:04:00,2016-01-05 19:04:00,1,Macedonia (FYROM),2016
213,32.5519,-97.058,2016-01-02 23:01:00,2016-01-03 05:01:00,2,United States - Texas,2016
214,53.0548,18.4176,2016-01-04 20:45:00,2016-01-04 19:45:00,4,Poland,2016
215,36.2856,139.07,2016-01-03 20:15:00,2016-01-03 11:15:00,3,Japan,2016
216,41.7834,-72.055,2016-01-05 19:24:00,2016-01-06 00:24:00,5,United States - Connecticut,2016
217,41.4936,-72.2104,2016-01-05 19:52:00,2016-01-06 00:52:00,3,United States - Connecticut,2016
218,41.3776,-71.8273,2016-01-05 20:08:00,2016-01-06 01:08:00,5,United States - Rhode Island,2016
219,39.0089,-77.484,2016-01-05 20:28:00,2016-01-06 01:28:00,4,United States - Virginia,2016
220,39.0315,-77.4805,2016-01-05 20:02:00,2016-01-06 01:02:00,3,United States - Virginia,2016
221,41.3756,-71.9815,2016-01-05 21:07:00,2016-01-06 02:07:00,3,United States - Connecticut,2016
222,30.3691,-91.121,2016-01-05 19:52:00,2016-01-06 01:52:00,2,United States - Louisiana,2016
223,35.6307,139.448,2016-01-05 22:00:00,2016-01-05 13:00:00,2,Japan,2016
224,35.7179,139.765,2016-01-05 23:15:00,2016-01-05 14:15:00,1,Japan,2016
225,39.0252,-77.499,2016-01-05 20:30:00,2016-01-06 01:30:00,3,United States - Virginia,2016
226,35.6026,139.508,2016-01-05 23:10:00,2016-01-05 14:10:00,3,Japan,2016
227,39.0684,-76.5003,2016-01-05 23:42:00,2016-01-06 04:42:00,5,United States - Maryland,2016
228,44.1522,143.704,2016-01-02 22:30:00,2016-01-02 13:30:00,5,Japan,2016
230,35.4161,139.538,2016-01-06 19:11:00,2016-01-06 10:11:00,3,Japan,2016
231,52.0135,0.238676,2016-01-06 01:12:12,2016-01-06 01:12:00,3,United Kingdom,2016
232,39.6362,-104.994,2016-01-05 19:15:00,2016-01-06 02:15:00,4,United States - Colorado,2016
233,42.0089,-71.5839,2016-01-05 21:49:09,2016-01-06 02:49:00,5,United States - Rhode Island,2016
234,34.0656,-118.65,2016-01-05 18:46:38,2016-01-06 02:46:00,5,United States - California,2016
235,30.4512,-91.1763,2016-01-05 21:00:49,2016-01-06 03:00:00,3,United States - Louisiana,2016
236,42.8856,-79.124,2016-01-05 22:47:06,2016-01-06 03:47:00,5,Canada,2016
237,44.0373,-78.7631,2016-01-05 23:17:43,2016-01-06 04:17:00,5,Canada,2016
238,41.9671,-86.3677,2016-01-06 05:46:38,2016-01-06 10:46:00,3,United States - Michigan,2016
239,36.0192,-79.8532,2016-01-06 06:21:15,2016-01-06 11:21:00,6,United States - North Carolina,2016
240,35.7365,139.651,2016-01-06 21:14:00,2016-01-06 12:14:00,2,Japan,2016
241,34.5307,135.507,2016-01-03 21:31:00,2016-01-03 12:31:00,2,Japan,2016
242,36.0823,139.156,2016-01-01 20:00:00,2016-01-01 11:00:00,4,Japan,2016
243,35.7132,139.67,2016-01-07 00:05:00,2016-01-06 15:05:00,2,Japan,2016
244,35.7246,139.471,2016-01-06 23:53:00,2016-01-06 14:53:00,3,Japan,2016
246,41.3151,-72.0931,2016-01-06 17:41:00,2016-01-06 22:41:00,3,United States - Connecticut,2016
247,41.3308,-71.8289,2016-01-06 17:40:00,2016-01-06 22:40:00,3,United States - Rhode Island,2016
248,35.3012,139.574,2016-01-03 03:00:00,2016-01-02 18:00:00,4,Japan,2016
249,35.7796,139.703,2016-01-05 00:00:00,2016-01-04 15:00:00,2,Japan,2016
251,42.8789,-71.0333,2016-01-06 18:24:00,2016-01-06 23:24:00,3,United States - New Hampshire,2016
252,42.8498,-71.064,2016-01-06 06:12:00,2016-01-06 11:12:00,4,United States - New Hampshire,2016
253,42.8955,-71.0405,2016-01-06 18:16:00,2016-01-06 23:16:00,1,United States - New Hampshire,2016
254,42.9365,-71.0534,2016-01-06 18:32:00,2016-01-06 23:32:00,1,United States - New Hampshire,2016
255,41.3582,-71.958,2016-01-06 18:47:00,2016-01-06 23:47:00,3,United States - Connecticut,2016
256,42.8693,-71.0613,2016-01-06 18:56:00,2016-01-06 23:56:00,4,United States - New Hampshire,2016
257,42.8695,-71.0345,2016-01-06 19:01:00,2016-01-07 00:01:00,4,United States - New Hampshire,2016
259,41.4383,-71.8968,2016-01-06 19:24:00,2016-01-07 00:24:00,5,United States - Connecticut,2016
260,42.9365,-71.0534,2016-01-06 19:31:00,2016-01-07 00:31:00,3,United States - New Hampshire,2016
263,42.9365,-71.0534,2016-01-06 07:38:00,2016-01-06 12:38:00,5,United States - New Hampshire,2016
264,42.9365,-71.0513,2016-01-06 20:45:00,2016-01-07 01:45:00,1,United States - New Hampshire,2016
265,41.4168,-72.2215,2016-01-06 19:51:00,2016-01-07 00:51:00,2,United States - Connecticut,2016
266,42.9365,-71.0534,2016-01-06 19:47:00,2016-01-07 00:47:00,4,United States - New Hampshire,2016
267,42.8695,-71.0345,2016-01-06 19:51:00,2016-01-07 00:51:00,3,United States - New Hampshire,2016
268,42.8771,-71.0492,2016-01-06 20:06:00,2016-01-07 01:06:00,4,United States - New Hampshire,2016
269,39.0519,-77.4589,2016-01-06 20:10:00,2016-01-07 01:10:00,2,United States - Virginia,2016
270,42.8695,-71.0345,2016-01-06 20:09:00,2016-01-07 01:09:00,4,United States - New Hampshire,2016
271,42.8536,-71.0664,2016-01-06 20:14:00,2016-01-07 01:14:00,4,United States - New Hampshire,2016
272,42.8809,-70.9626,2016-01-06 19:39:00,2016-01-07 00:39:00,3,United States - New Hampshire,2016
273,42.8695,-71.0345,2016-01-06 20:18:00,2016-01-07 01:18:00,2,United States - New Hampshire,2016
274,41.3492,-72.1112,2016-01-06 20:23:00,2016-01-07 01:23:00,4,United States - Connecticut,2016
275,42.8695,-71.0345,2016-01-06 19:50:00,2016-01-07 00:50:00,7,United States - New Hampshire,2016
276,41.3549,-72.1057,2016-01-06 20:27:00,2016-01-07 01:27:00,3,United States - Connecticut,2016
277,41.456,-72.004,2016-01-06 20:38:00,2016-01-07 01:38:00,5,United States - Connecticut,2016
278,35.7905,139.883,2016-01-06 23:15:00,2016-01-06 14:15:00,1,Japan,2016
279,35.7209,139.752,2016-01-07 10:42:00,2016-01-07 01:42:00,3,Japan,2016
280,35.3841,139.581,2016-01-04 22:50:00,2016-01-04 13:50:00,3,Japan,2016
281,42.8723,-71.0052,2016-01-06 20:48:00,2016-01-07 01:48:00,3,United States - New Hampshire,2016
282,41.3687,-71.886,2016-01-06 20:56:00,2016-01-07 01:56:00,3,United States - Connecticut,2016
283,39.029,-77.4822,2016-01-06 20:54:00,2016-01-07 01:54:00,2,United States - Virginia,2016
284,42.8695,-71.0345,2016-01-06 20:58:00,2016-01-07 01:58:00,3,United States - New Hampshire,2016
285,42.9359,-71.0532,2016-01-06 21:00:00,2016-01-07 02:00:00,5,United States - New Hampshire,2016
286,43.237,-122.992,2016-01-06 21:16:00,2016-01-07 05:16:00,4,United States - Oregon,2016
287,41.3367,-72.4291,2016-01-05 19:45:00,2016-01-06 00:45:00,4,United States - Connecticut,2016
288,42.8758,-71.009,2016-01-06 21:58:00,2016-01-07 02:58:00,3,United States - New Hampshire,2016
289,42.8842,-71.0219,2016-01-06 22:22:00,2016-01-07 03:22:00,3,United States - New Hampshire,2016
290,29.9915,-91.7809,2016-01-06 21:21:00,2016-01-07 03:21:00,5,United States - Louisiana,2016
293,30.3691,-91.121,2016-01-06 21:54:00,2016-01-07 03:54:00,2,United States - Louisiana,2016
294,39.0548,-77.4664,2016-01-06 22:59:00,2016-01-07 03:59:00,3,United States - Virginia,2016
295,35.7431,139.733,2016-01-06 19:10:00,2016-01-06 10:10:00,3,Japan,2016
296,35.7298,139.712,2016-01-07 18:24:00,2016-01-07 09:24:00,1,Japan,2016
298,35.7229,139.752,2016-01-07 19:00:00,2016-01-07 10:00:00,3,Japan,2016
