,Latitude,Longitude,LocalTime,UTTime,LimitingMag,Country,Year
1030,26.5223,-81.894,2008-02-27 19:21:00,2008-02-28 00:21:00,3,United States - Florida,2008
1031,36.2653,-115.233,2008-02-27 19:22:00,2008-02-28 03:22:00,4,United States - Nevada,2008
1033,2.92,11.15,2008-02-27 19:25:00,2008-02-27 18:25:00,4,Cameroon,2008
1034,9.95338,98.6368,2008-02-27 19:27:00,2008-02-27 12:27:00,3,Thailand,2008
1035,32.2222,-110.805,2008-02-27 19:28:00,2008-02-28 02:28:00,6,United States - Arizona,2008
1036,44.0358,-123.157,2008-02-27 19:28:00,2008-02-28 03:28:00,4,United States - Oregon,2008
1039,40.003,-75.2773,2008-02-27 19:30:00,2008-02-28 00:30:00,3,United States - Pennsylvania,2008
1040,39.9983,-75.2756,2008-02-27 19:30:00,2008-02-28 00:30:00,3,United States - Pennsylvania,2008
1041,35.2465,-84.8762,2008-02-27 19:30:00,2008-02-28 00:30:00,2,United States - Tennessee,2008
1042,32.2284,-110.957,2008-02-27 19:30:00,2008-02-28 02:30:00,3,United States - Arizona,2008
1043,32.24,-111.03,2008-02-27 19:30:00,2008-02-28 02:30:00,6,United States - Arizona,2008
1044,39.0022,-105.047,2008-02-27 19:30:00,2008-02-28 02:30:00,4,United States - Colorado,2008
1045,50.6452,15.9669,2008-02-27 19:30:00,2008-02-27 18:30:00,5,Czech Republic,2008
1046,34.5,-97.5,2008-02-27 19:30:00,2008-02-28 01:30:00,2,United States - Oklahoma,2008
1047,61.585,-149.572,2008-02-27 19:30:00,2008-02-28 04:30:00,6,United States - Alaska,2008
1049,39.01,-76.885,2008-02-27 19:30:00,2008-02-28 00:30:00,3,United States - Maryland,2008
1050,52.4653,13.5228,2008-02-27 19:30:00,2008-02-27 18:30:00,6,Germany,2008
1051,34.6023,-118.671,2008-02-27 19:30:00,2008-02-28 03:30:00,5,United States - California,2008
1052,30.412,-91.179,2008-02-27 19:30:00,2008-02-28 01:30:00,4,United States - Louisiana,2008
1053,30.412,-91.179,2008-02-27 19:30:00,2008-02-28 01:30:00,4,United States - Louisiana,2008
1054,30.412,-90.179,2008-02-27 19:30:00,2008-02-28 01:30:00,3,United States - Louisiana,2008
1055,32.23,-110.76,2008-02-27 19:30:00,2008-02-28 02:30:00,3,United States - Arizona,2008
1056,52.4653,13.5228,2008-02-27 19:30:00,2008-02-27 18:30:00,6,Germany,2008
1059,32.2294,-110.951,2008-02-27 19:31:00,2008-02-28 02:31:00,2,United States - Arizona,2008
1060,37.3661,-81.5518,2008-02-27 19:35:00,2008-02-28 00:35:00,3,United States - West Virginia,2008
1061,34.3038,-79.8477,2008-02-27 19:35:00,2008-02-28 00:35:00,4,United States - South Carolina,2008
1062,34.3038,-79.8477,2008-02-27 19:35:00,2008-02-28 00:35:00,4,United States - South Carolina,2008
1064,29.68,-95.24,2008-02-27 19:35:00,2008-02-28 01:35:00,4,United States - Texas,2008
1065,40.8591,-83.9567,2008-02-27 19:35:00,2008-02-28 00:35:00,3,United States - Ohio,2008
1066,39.7058,-104.805,2008-02-27 19:37:00,2008-02-28 02:37:00,4,United States - Colorado,2008
1067,47.1164,18.3692,2008-02-27 19:40:00,2008-02-27 18:40:00,3,Hungary,2008
1068,47.2006,18.3581,2008-02-27 19:40:00,2008-02-27 18:40:00,4,Hungary,2008
1071,32.3167,-111.067,2008-02-27 19:40:00,2008-02-28 02:40:00,4,United States - Arizona,2008
1072,32.6079,-96.9334,2008-02-27 19:40:00,2008-02-28 01:40:00,3,United States - Texas,2008
1074,38.9642,-77.0703,2008-02-27 19:40:00,2008-02-28 00:40:00,3,United States - District of Columbia,2008
1076,40.252,-111.662,2008-02-27 19:44:00,2008-02-28 02:44:00,4,United States - Utah,2008
1077,47.1158,18.375,2008-02-27 19:45:00,2008-02-27 18:45:00,2,Hungary,2008
1078,31.8905,-110.949,2008-02-27 19:45:00,2008-02-28 02:45:00,6,United States - Arizona,2008
1079,37.8758,-122.28,2008-02-27 19:45:00,2008-02-28 03:45:00,4,United States - California,2008
1080,41.78,-71.99,2008-02-27 19:45:00,2008-02-28 00:45:00,1,United States - Connecticut,2008
1081,40.0,-75.02,2008-02-27 19:48:00,2008-02-28 00:48:00,4,United States - New Jersey,2008
1082,37.4711,-81.6632,2008-02-27 19:48:00,2008-02-28 00:48:00,1,United States - West Virginia,2008
1083,36.238,-115.316,2008-02-27 19:49:00,2008-02-28 03:49:00,4,United States - Nevada,2008
1084,39.0372,-94.6772,2008-02-27 19:50:00,2008-02-28 01:50:00,4,United States - Kansas,2008
1085,39.0775,-108.516,2008-02-27 19:50:00,2008-02-28 02:50:00,2,United States - Colorado,2008
1087,38.9588,-77.0643,2008-02-27 19:54:00,2008-02-28 00:54:00,3,United States - District of Columbia,2008
1088,41.0162,29.0423,2008-02-27 19:55:00,2008-02-27 17:55:00,3,Turkey,2008
1089,41.77,-88.14,2008-02-27 19:55:00,2008-02-28 01:55:00,1,United States - Illinois,2008
1090,47.6953,17.6369,2008-02-27 19:55:00,2008-02-27 18:55:00,5,Hungary,2008
1091,47.7992,20.58,2008-02-27 20:00:00,2008-02-27 19:00:00,4,Hungary,2008
1092,47.6089,18.9881,2008-02-27 20:00:00,2008-02-27 19:00:00,4,Hungary,2008
1093,46.9628,18.9361,2008-02-27 20:00:00,2008-02-27 19:00:00,3,Hungary,2008
1094,47.22,16.615,2008-02-27 20:00:00,2008-02-27 19:00:00,5,Hungary,2008
1096,40.0,-74.0,2008-02-27 20:00:00,2008-02-28 01:00:00,3,United States - New Jersey,2008
1098,33.7556,-96.5749,2008-02-27 20:00:00,2008-02-28 02:00:00,4,United States - Texas,2008
1099,32.2295,-110.951,2008-02-27 20:00:00,2008-02-28 03:00:00,3,United States - Arizona,2008
1100,32.2351,-110.927,2008-02-27 20:00:00,2008-02-28 03:00:00,3,United States - Arizona,2008
1101,38.6908,-77.3183,2008-02-27 20:00:00,2008-02-28 01:00:00,3,United States - Virginia,2008
1102,38.5401,-121.491,2008-02-27 20:00:00,2008-02-28 04:00:00,5,United States - California,2008
1103,32.2131,-110.967,2008-02-27 20:00:00,2008-02-28 03:00:00,3,United States - Arizona,2008
1104,38.54,-121.485,2008-02-27 20:00:00,2008-02-28 04:00:00,3,United States - California,2008
1105,35.2397,139.599,2008-02-27 20:00:00,2008-02-27 11:00:00,3,Japan,2008
1107,51.9565,6.50062,2008-02-27 20:00:00,2008-02-27 19:00:00,5,The Netherlands,2008
1111,37.0177,-121.598,2008-02-27 20:00:00,2008-02-28 04:00:00,4,United States - California,2008
1118,50.8,-1.2,2008-02-27 20:00:00,2008-02-27 20:00:00,3,United Kingdom,2008
1131,35.6828,-105.983,2008-02-27 20:00:00,2008-02-28 03:00:00,3,United States - New Mexico,2008
1136,41.0383,-81.5181,2008-02-27 20:00:00,2008-02-28 01:00:00,1,United States - Ohio,2008
1137,32.24,-110.96,2008-02-27 20:00:00,2008-02-28 03:00:00,4,United States - Arizona,2008
1138,46.1923,21.3311,2008-02-27 20:00:00,2008-02-27 18:00:00,3,Romania,2008
1139,30.412,-91.179,2008-02-27 20:00:00,2008-02-28 02:00:00,3,United States - Louisiana,2008
1140,32.2322,-110.845,2008-02-27 20:00:00,2008-02-28 03:00:00,5,United States - Arizona,2008
1141,41.87,-72.49,2008-02-27 20:00:00,2008-02-28 01:00:00,1,United States - Connecticut,2008
1143,42.48,-83.48,2008-02-27 20:00:00,2008-02-28 01:00:00,1,United States - Michigan,2008
1145,52.5342,13.6117,2008-02-27 20:00:00,2008-02-27 19:00:00,4,Germany,2008
1147,42.4826,-83.5392,2008-02-27 20:00:00,2008-02-28 01:00:00,7,United States - Michigan,2008
1148,40.2962,-76.0145,2008-02-27 20:00:00,2008-02-28 01:00:00,4,United States - Pennsylvania,2008
1149,32.2021,-111.022,2008-02-27 20:01:00,2008-02-28 03:01:00,4,United States - Arizona,2008
1150,51.4488,6.90864,2008-02-27 20:02:00,2008-02-27 19:02:00,3,Germany,2008
1151,40.0,-74.0,2008-02-27 20:02:00,2008-02-28 01:02:00,3,United States - New Jersey,2008
1152,38.5401,-121.491,2008-02-27 20:02:00,2008-02-28 04:02:00,5,United States - California,2008
1153,36.025,-114.948,2008-02-27 20:03:00,2008-02-28 04:03:00,4,United States - Nevada,2008
1154,28.15,-82.46,2008-02-27 20:04:00,2008-02-28 01:04:00,5,United States - Florida,2008
1155,36.22,-115.32,2008-02-27 20:04:00,2008-02-28 04:04:00,4,United States - Nevada,2008
1156,32.2142,-110.884,2008-02-27 20:05:00,2008-02-28 03:05:00,5,United States - Arizona,2008
1158,32.2293,-110.951,2008-02-27 20:06:00,2008-02-28 03:06:00,3,United States - Arizona,2008
1159,38.5401,-121.491,2008-02-27 20:06:00,2008-02-28 04:06:00,5,United States - California,2008
1160,32.246,-110.858,2008-02-27 20:08:00,2008-02-28 03:08:00,4,United States - Arizona,2008
1162,46.6197,19.2722,2008-02-27 20:10:00,2008-02-27 19:10:00,6,Hungary,2008
1163,47.7544,19.0739,2008-02-27 20:10:00,2008-02-27 19:10:00,5,Hungary,2008
1164,36.5878,-86.5633,2008-02-27 20:10:00,2008-02-28 02:10:00,3,United States - Tennessee,2008
1167,38.9553,-77.056,2008-02-27 20:11:00,2008-02-28 01:11:00,3,United States - District of Columbia,2008
1169,46.6192,19.2728,2008-02-27 20:12:00,2008-02-27 19:12:00,6,Hungary,2008
1170,49.7742,17.753,2008-02-27 20:12:00,2008-02-27 19:12:00,2,Czech Republic,2008
1171,46.6186,19.2733,2008-02-27 20:15:00,2008-02-27 19:15:00,6,Hungary,2008
1172,47.5003,18.9633,2008-02-27 20:15:00,2008-02-27 19:15:00,4,Hungary,2008
1173,38.5794,-90.5311,2008-02-27 20:15:00,2008-02-28 02:15:00,4,United States - Missouri,2008
1174,35.545,-97.3008,2008-02-27 20:15:00,2008-02-28 02:15:00,5,United States - Oklahoma,2008
1175,38.6901,-77.3577,2008-02-27 20:15:00,2008-02-28 01:15:00,3,United States - Virginia,2008
1176,38.5401,-121.491,2008-02-27 20:16:00,2008-02-28 04:16:00,5,United States - California,2008
1177,46.9683,18.9133,2008-02-27 20:18:00,2008-02-27 19:18:00,4,Hungary,2008
1178,46.6178,19.2744,2008-02-27 20:20:00,2008-02-27 19:20:00,6,Hungary,2008
1179,47.5803,19.0217,2008-02-27 20:20:00,2008-02-27 19:20:00,4,Hungary,2008
1180,42.6111,-83.1868,2008-02-27 20:20:00,2008-02-28 01:20:00,2,United States - Michigan,2008
1181,32.6563,-84.9667,2008-02-27 20:20:00,2008-02-28 01:20:00,3,United States - Georgia,2008
1183,35.365,-97.5279,2008-02-27 20:20:00,2008-02-28 02:20:00,3,United States - Oklahoma,2008
1184,37.4369,-120.777,2008-02-27 20:20:00,2008-02-28 04:20:00,3,United States - California,2008
1185,46.1645,21.2921,2008-02-27 20:20:00,2008-02-27 18:20:00,4,Romania,2008
1187,47.1564,18.4033,2008-02-27 20:21:00,2008-02-27 19:21:00,2,Hungary,2008
1188,32.2416,-110.883,2008-02-27 20:22:00,2008-02-28 03:22:00,3,United States - Arizona,2008
1189,32.262,-110.932,2008-02-27 20:22:00,2008-02-28 03:22:00,4,United States - Arizona,2008
1191,48.1047,19.8033,2008-02-27 20:25:00,2008-02-27 19:25:00,4,Hungary,2008
1192,46.6181,19.2753,2008-02-27 20:25:00,2008-02-27 19:25:00,5,Hungary,2008
1193,47.59,19.0456,2008-02-27 20:25:00,2008-02-27 19:25:00,4,Hungary,2008
1194,18.18,-66.98,2008-02-27 20:25:00,2008-02-28 00:25:00,6,Puerto Rico,2008
1195,38.5833,-90.6333,2008-02-27 20:25:00,2008-02-28 02:25:00,4,United States - Missouri,2008
1196,32.23,-110.96,2008-02-27 20:25:00,2008-02-28 03:25:00,4,United States - Arizona,2008
1197,32.2567,-110.922,2008-02-27 20:25:00,2008-02-28 03:25:00,3,United States - Arizona,2008
1198,18.18,-66.98,2008-02-27 20:25:00,2008-02-28 00:25:00,6,Puerto Rico,2008
1200,47.58,19.1053,2008-02-27 20:26:00,2008-02-27 19:26:00,4,Hungary,2008
1201,39.3949,-76.9978,2008-02-27 20:26:00,2008-02-28 01:26:00,4,United States - Maryland,2008
1202,47.0,18.5442,2008-02-27 20:28:00,2008-02-27 19:28:00,1,Hungary,2008
1203,36.2645,-115.275,2008-02-27 20:28:00,2008-02-28 04:28:00,3,United States - Nevada,2008
1204,32.2285,-110.951,2008-02-27 20:29:00,2008-02-28 03:29:00,4,United States - Arizona,2008
1205,37.6572,-121.042,2008-02-27 20:29:00,2008-02-28 04:29:00,3,United States - California,2008
1206,47.0375,18.6392,2008-02-27 20:30:00,2008-02-27 19:30:00,4,Hungary,2008
1207,34.3446,-79.7896,2008-02-27 20:30:00,2008-02-28 01:30:00,5,United States - South Carolina,2008
1208,38.8183,-77.4183,2008-02-27 20:30:00,2008-02-28 01:30:00,4,United States - Virginia,2008
1209,42.6111,-83.1865,2008-02-27 20:30:00,2008-02-28 01:30:00,2,United States - Michigan,2008
1210,30.3274,-95.2291,2008-02-27 20:30:00,2008-02-28 02:30:00,5,United States - Texas,2008
1211,32.16,-111.03,2008-02-27 20:30:00,2008-02-28 03:30:00,4,United States - Arizona,2008
1212,32.2425,-110.922,2008-02-27 20:30:00,2008-02-28 03:30:00,5,United States - Arizona,2008
1213,36.13,-115.27,2008-02-27 20:30:00,2008-02-28 04:30:00,3,United States - Nevada,2008
1214,33.4349,-111.828,2008-02-27 20:30:00,2008-02-28 03:30:00,3,United States - Arizona,2008
1215,38.4241,-78.8802,2008-02-27 20:30:00,2008-02-28 01:30:00,5,United States - Virginia,2008
1216,33.4785,-81.9755,2008-02-27 20:30:00,2008-02-28 01:30:00,5,United States - Georgia,2008
1219,34.4167,-119.833,2008-02-27 20:30:00,2008-02-28 04:30:00,4,United States - California,2008
1223,32.0439,-111.225,2008-02-27 20:30:00,2008-02-28 03:30:00,7,United States - Arizona,2008
1224,37.4487,-79.1455,2008-02-27 20:30:00,2008-02-28 01:30:00,3,United States - Virginia,2008
1225,46.2767,21.3139,2008-02-27 20:30:00,2008-02-27 18:30:00,6,Romania,2008
1226,46.1054,21.3007,2008-02-27 20:30:00,2008-02-27 18:30:00,3,Romania,2008
1227,36.1053,-115.102,2008-02-27 20:30:00,2008-02-28 04:30:00,3,United States - Nevada,2008
1228,36.1053,-115.102,2008-02-27 20:30:00,2008-02-28 04:30:00,3,United States - Nevada,2008
1229,40.56,-3.9,2008-02-27 20:30:00,2008-02-27 19:30:00,4,Spain,2008
1231,40.8916,-83.8848,2008-02-27 20:30:00,2008-02-28 01:30:00,4,United States - Ohio,2008
1233,36.05,-115.08,2008-02-27 20:32:00,2008-02-28 04:32:00,3,United States - Nevada,2008
1234,31.8579,-110.952,2008-02-27 20:33:00,2008-02-28 03:33:00,7,United States - Arizona,2008
1237,45.7329,27.8538,2008-02-27 20:34:00,2008-02-27 18:34:00,3,Romania,2008
1238,32.16,-111.03,2008-02-27 20:34:00,2008-02-28 03:34:00,5,United States - Arizona,2008
1239,38.5401,-121.491,2008-02-27 20:34:00,2008-02-28 04:34:00,4,United States - California,2008
1240,34.3446,-79.7896,2008-02-27 20:35:00,2008-02-28 01:35:00,5,United States - South Carolina,2008
1242,36.1,-115.13,2008-02-27 20:35:00,2008-02-28 04:35:00,3,United States - Nevada,2008
1243,38.9444,-77.0497,2008-02-27 20:37:00,2008-02-28 01:37:00,3,United States - District of Columbia,2008
1244,32.3333,-110.9,2008-02-27 20:38:00,2008-02-28 03:38:00,3,United States - Arizona,2008
1246,32.3917,-84.9439,2008-02-27 20:39:00,2008-02-28 01:39:00,3,United States - Georgia,2008
1247,32.4083,-111.011,2008-02-27 20:39:00,2008-02-28 03:39:00,5,United States - Arizona,2008
1248,47.6408,19.0242,2008-02-27 20:40:00,2008-02-27 19:40:00,5,Hungary,2008
1249,32.19,-110.95,2008-02-27 20:40:00,2008-02-28 03:40:00,3,United States - Arizona,2008
1250,40.7,-73.7,2008-02-27 20:40:00,2008-02-28 01:40:00,1,United States - New York,2008
1252,38.9435,-77.0506,2008-02-27 20:42:00,2008-02-28 01:42:00,3,United States - District of Columbia,2008
1254,39.66,-75.74,2008-02-27 20:45:00,2008-02-28 01:45:00,4,United States - Delaware,2008
1256,38.3479,-90.169,2008-02-27 20:45:00,2008-02-28 02:45:00,3,United States - Illinois,2008
1257,35.6839,-105.972,2008-02-27 20:47:00,2008-02-28 03:47:00,5,United States - New Mexico,2008
1258,36.0069,-114.978,2008-02-27 20:48:00,2008-02-28 04:48:00,4,United States - Nevada,2008
1259,46.6203,19.2814,2008-02-27 20:50:00,2008-02-27 19:50:00,2,Hungary,2008
1260,47.7844,18.9875,2008-02-27 20:50:00,2008-02-27 19:50:00,6,Hungary,2008
1262,38.6804,-77.2192,2008-02-27 20:50:00,2008-02-28 01:50:00,3,United States - Virginia,2008
1263,39.6635,-105.435,2008-02-27 20:50:00,2008-02-28 03:50:00,4,United States - Colorado,2008
1264,32.2502,-110.941,2008-02-27 20:51:00,2008-02-28 03:51:00,4,United States - Arizona,2008
1265,32.28,-110.94,2008-02-27 20:51:00,2008-02-28 03:51:00,4,United States - Arizona,2008
1266,46.62,19.2803,2008-02-27 20:52:00,2008-02-27 19:52:00,2,Hungary,2008
1267,38.9383,-77.0503,2008-02-27 20:54:00,2008-02-28 01:54:00,3,United States - District of Columbia,2008
1268,46.6189,19.2775,2008-02-27 20:56:00,2008-02-27 19:56:00,2,Hungary,2008
1269,34.2962,-79.881,2008-02-27 20:58:00,2008-02-28 01:58:00,4,United States - South Carolina,2008
1270,42.6088,-83.1192,2008-02-27 20:59:00,2008-02-28 01:59:00,1,United States - Michigan,2008
1271,47.5492,21.6011,2008-02-27 21:00:00,2008-02-27 20:00:00,4,Hungary,2008
1272,47.56,19.2833,2008-02-27 21:00:00,2008-02-27 20:00:00,3,Hungary,2008
1274,47.3906,16.5406,2008-02-27 21:00:00,2008-02-27 20:00:00,4,Hungary,2008
1276,50.0163,14.4581,2008-02-27 21:00:00,2008-02-27 20:00:00,3,Czech Republic,2008
1277,45.3249,-75.907,2008-02-27 21:00:00,2008-02-28 02:00:00,4,Canada,2008
1279,34.7068,-86.7509,2008-02-27 21:00:00,2008-02-28 03:00:00,4,United States - Alabama,2008
1280,34.8159,-86.5153,2008-02-27 21:00:00,2008-02-28 03:00:00,4,United States - Alabama,2008
1281,32.25,-111.04,2008-02-27 21:00:00,2008-02-28 04:00:00,5,United States - Arizona,2008
1282,27.5625,-82.5452,2008-02-27 21:00:00,2008-02-28 02:00:00,4,United States - Florida,2008
1284,38.725,-91.221,2008-02-27 21:00:00,2008-02-28 03:00:00,5,United States - Missouri,2008
1285,39.2401,-82.12,2008-02-27 21:00:00,2008-02-28 02:00:00,3,United States - Ohio,2008
1286,38.2766,-77.4737,2008-02-27 21:00:00,2008-02-28 02:00:00,3,United States - Virginia,2008
1289,33.0538,-116.602,2008-02-27 21:00:00,2008-02-28 05:00:00,7,United States - California,2008
1290,38.7091,-90.4653,2008-02-27 21:00:00,2008-02-28 03:00:00,4,United States - Missouri,2008
1291,39.6943,-104.773,2008-02-27 21:00:00,2008-02-28 04:00:00,4,United States - Colorado,2008
1292,44.2889,-93.278,2008-02-27 21:00:00,2008-02-28 03:00:00,5,United States - Minnesota,2008
1293,31.28,74.22,2008-02-27 21:00:00,2008-02-27 16:00:00,3,Pakistan,2008
1294,39.726,-86.284,2008-02-27 21:00:00,2008-02-28 02:00:00,3,United States - Indiana,2008
1295,35.21,-97.37,2008-02-27 21:00:00,2008-02-28 03:00:00,4,United States - Oklahoma,2008
1296,30.0552,-95.2404,2008-02-27 21:00:00,2008-02-28 03:00:00,3,United States - Texas,2008
1297,-0.47695,-90.3218,2008-02-27 21:00:00,2008-02-28 03:00:00,7,Ecuador,2008
1300,41.78,-71.99,2008-02-27 21:00:00,2008-02-28 02:00:00,2,United States - Connecticut,2008
1301,44.2355,-68.3508,2008-02-27 21:00:00,2008-02-28 02:00:00,6,United States - Maine,2008
1302,28.15,-82.48,2008-02-27 21:00:00,2008-02-28 02:00:00,7,United States - Florida,2008
1303,46.23,21.17,2008-02-27 21:00:00,2008-02-27 19:00:00,4,Romania,2008
1304,45.3523,-75.7206,2008-02-27 21:00:00,2008-02-28 02:00:00,3,Canada,2008
1305,49.2278,16.53,2008-02-27 21:00:00,2008-02-27 20:00:00,4,Czech Republic,2008
1306,39.757,-104.977,2008-02-27 21:00:00,2008-02-28 04:00:00,2,United States - Colorado,2008
1311,49.5564,15.9611,2008-02-27 21:00:00,2008-02-27 20:00:00,3,Czech Republic,2008
1313,41.7941,-88.1941,2008-02-27 21:02:00,2008-02-28 03:02:00,1,United States - Illinois,2008
1314,43.5974,-116.3,2008-02-27 21:02:00,2008-02-28 04:02:00,3,United States - Idaho,2008
1315,46.6178,19.2747,2008-02-27 21:03:00,2008-02-27 20:03:00,2,Hungary,2008
1316,45.3494,-75.7398,2008-02-27 21:05:00,2008-02-28 02:05:00,3,Canada,2008
1317,40.56,-3.9,2008-02-27 21:05:00,2008-02-27 20:05:00,1,Spain,2008
1318,41.7833,1.81666,2008-02-27 21:07:00,2008-02-27 20:07:00,4,Spain,2008
1319,37.6921,-96.9757,2008-02-27 21:07:00,2008-02-28 03:07:00,5,United States - Kansas,2008
1320,36.173,-115.123,2008-02-27 21:08:00,2008-02-28 05:08:00,4,United States - Nevada,2008
1322,39.0285,-77.0355,2008-02-27 21:10:00,2008-02-28 02:10:00,3,United States - Maryland,2008
1323,18.02,-66.57,2008-02-27 21:10:00,2008-02-28 01:10:00,3,Puerto Rico,2008
1324,20.85,-156.31,2008-02-27 21:10:00,2008-02-28 07:10:00,4,United States - Hawaii,2008
1325,26.7391,-80.0837,2008-02-27 21:12:00,2008-02-28 02:12:00,2,United States - Florida,2008
1326,32.4239,-111.006,2008-02-27 21:13:00,2008-02-28 04:13:00,5,United States - Arizona,2008
1327,32.4149,-110.988,2008-02-27 21:14:00,2008-02-28 04:14:00,4,United States - Arizona,2008
1328,44.2389,-76.0685,2008-02-27 21:15:00,2008-02-28 02:15:00,3,United States - New York,2008
1329,37.0579,-121.991,2008-02-27 21:15:00,2008-02-28 05:15:00,4,United States - California,2008
1330,49.2125,16.5881,2008-02-27 21:15:00,2008-02-27 20:15:00,3,Czech Republic,2008
1331,35.34,-93.01,2008-02-27 21:15:00,2008-02-28 03:15:00,6,United States - Arkansas,2008
1332,32.2352,-110.952,2008-02-27 21:15:00,2008-02-28 04:15:00,4,United States - Arizona,2008
1333,46.8206,19.2422,2008-02-27 21:20:00,2008-02-27 20:20:00,5,Hungary,2008
1334,43.3661,-1.7956,2008-02-27 21:20:00,2008-02-27 20:20:00,3,Spain,2008
1335,37.5192,-120.881,2008-02-27 21:20:00,2008-02-28 05:20:00,3,United States - California,2008
1336,41.68,-71.97,2008-02-27 21:20:00,2008-02-28 02:20:00,5,United States - Connecticut,2008
1337,36.233,-115.247,2008-02-27 21:22:00,2008-02-28 05:22:00,4,United States - Nevada,2008
1338,47.4708,19.0186,2008-02-27 21:24:00,2008-02-27 20:24:00,4,Hungary,2008
1339,46.1836,21.324,2008-02-27 21:25:00,2008-02-27 19:25:00,4,Romania,2008
1340,32.2,-111.0,2008-02-27 21:26:00,2008-02-28 04:26:00,4,United States - Arizona,2008
1341,34.3038,-79.8712,2008-02-27 21:27:00,2008-02-28 02:27:00,3,United States - South Carolina,2008
1342,9.83664,0.0,2008-02-27 21:28:00,2008-02-27 21:28:00,7,Ghana,2008
1343,-40.8556,175.033,2008-02-27 21:30:00,2008-02-27 08:30:00,5,New Zealand,2008
1344,44.95,26.017,2008-02-27 21:30:00,2008-02-27 19:30:00,3,Romania,2008
1346,33.9945,-84.049,2008-02-27 21:30:00,2008-02-28 02:30:00,4,United States - Georgia,2008
1347,38.6896,-77.8895,2008-02-27 21:30:00,2008-02-28 02:30:00,3,United States - Virginia,2008
1348,38.6896,-77.2895,2008-02-27 21:30:00,2008-02-28 02:30:00,3,United States - Virginia,2008
1349,30.48,-87.86,2008-02-27 21:30:00,2008-02-28 03:30:00,4,United States - Alabama,2008
1350,34.2623,-118.745,2008-02-27 21:30:00,2008-02-28 05:30:00,5,United States - California,2008
1351,33.6415,-117.809,2008-02-27 21:30:00,2008-02-28 05:30:00,4,United States - California,2008
1352,34.8189,-82.9199,2008-02-27 21:30:00,2008-02-28 02:30:00,5,United States - South Carolina,2008
1353,52.4978,13.3958,2008-02-27 21:30:00,2008-02-27 20:30:00,4,Germany,2008
1354,29.6928,-95.3904,2008-02-27 21:30:00,2008-02-28 03:30:00,2,United States - Texas,2008
1355,61.6066,-149.446,2008-02-27 21:30:00,2008-02-28 06:30:00,7,United States - Alaska,2008
1356,30.4138,-91.1797,2008-02-27 21:30:00,2008-02-28 03:30:00,4,United States - Louisiana,2008
1358,-36.2875,174.764,2008-02-27 21:30:00,2008-02-27 08:30:00,7,New Zealand,2008
1360,27.47,-97.71,2008-02-27 21:30:00,2008-02-28 03:30:00,1,United States - Texas,2008
1361,46.1637,21.4033,2008-02-27 21:30:00,2008-02-27 19:30:00,2,Romania,2008
1362,29.69,-95.28,2008-02-27 21:30:00,2008-02-28 03:30:00,4,United States - Texas,2008
1363,29.824,-95.4623,2008-02-27 21:30:00,2008-02-28 03:30:00,4,United States - Texas,2008
1365,35.3034,24.0028,2008-02-27 21:30:00,2008-02-27 19:30:00,5,Greece,2008
1366,43.0945,-84.43,2008-02-27 21:30:00,2008-02-28 02:30:00,1,United States - Michigan,2008
1367,51.5247,7.6925,2008-02-27 21:30:00,2008-02-27 20:30:00,4,Germany,2008
1368,32.405,-111.007,2008-02-27 21:30:00,2008-02-28 04:30:00,6,United States - Arizona,2008
1369,9.96689,-84.2241,2008-02-27 21:33:00,2008-02-28 03:33:00,5,Costa Rica,2008
1371,32.2278,-110.944,2008-02-27 21:35:00,2008-02-28 04:35:00,3,United States - Arizona,2008
1372,32.1536,-110.934,2008-02-27 21:37:00,2008-02-28 04:37:00,4,United States - Arizona,2008
1373,38.9624,-77.0727,2008-02-27 21:39:00,2008-02-28 02:39:00,4,United States - District of Columbia,2008
1374,32.0,-110.0,2008-02-27 21:40:00,2008-02-28 04:40:00,4,United States - Arizona,2008
1376,38.3493,-122.69,2008-02-27 21:41:00,2008-02-28 05:41:00,4,United States - California,2008
1378,44.8092,-72.2079,2008-02-27 21:43:00,2008-02-28 02:43:00,6,United States - Vermont,2008
1380,32.2284,-110.957,2008-02-27 21:45:00,2008-02-28 04:45:00,4,United States - Arizona,2008
1381,33.99,-117.88,2008-02-27 21:45:00,2008-02-28 05:45:00,3,United States - California,2008
1382,33.99,-117.88,2008-02-27 21:45:00,2008-02-28 05:45:00,3,United States - California,2008
1383,34.1801,-79.8639,2008-02-27 21:45:00,2008-02-28 02:45:00,4,United States - South Carolina,2008
1384,52.2374,-0.8774,2008-02-27 21:45:00,2008-02-27 21:45:00,3,United Kingdom,2008
1385,46.2103,21.2776,2008-02-27 21:45:00,2008-02-27 19:45:00,3,Romania,2008
1386,32.2373,-110.957,2008-02-27 21:47:00,2008-02-28 04:47:00,2,United States - Arizona,2008
1387,37.2805,-122.119,2008-02-27 21:47:00,2008-02-28 05:47:00,5,United States - California,2008
1388,32.1536,-110.934,2008-02-27 21:47:00,2008-02-28 04:47:00,4,United States - Arizona,2008
1389,32.217,-110.971,2008-02-27 21:48:00,2008-02-28 04:48:00,2,United States - Arizona,2008
1392,39.2703,-84.5069,2008-02-27 21:52:00,2008-02-28 02:52:00,2,United States - Ohio,2008
1393,51.2812,7.30432,2008-02-27 21:54:00,2008-02-27 20:54:00,5,Germany,2008
