,Latitude,Longitude,LocalTime,UTTime,LimitingMag,Country,Year
158,45.7655,21.2312,2014-01-20 21:15:00,2014-01-20 19:15:00,3,Romania,2014
159,46.7545,22.3549,2014-01-20 20:15:00,2014-01-20 18:15:00,6,Romania,2014
160,43.8048,4.65034,2014-01-21 23:50:00,2014-01-21 22:50:00,4,France,2014
161,41.1406,22.5097,2014-01-21 22:47:00,2014-01-21 21:47:00,3,Macedonia (FYROM),2014
162,63.8473,20.3116,2014-01-21 23:45:00,2014-01-21 22:45:00,3,Sweden,2014
163,40.6032,22.9841,2014-01-22 23:53:00,2014-01-22 21:53:00,3,Greece,2014
164,-7.2076,-39.3135,2014-01-20 19:40:00,2014-01-20 22:40:00,4,Brazil,2014
165,-7.2076,-39.3135,2014-01-20 19:40:00,2014-01-20 22:40:00,4,Brazil,2014
166,42.2929,-83.8398,2014-01-21 18:22:00,2014-01-21 23:22:00,2,United States - Michigan,2014
167,-7.21255,-39.3148,2014-01-21 20:05:00,2014-01-21 23:05:00,4,Brazil,2014
168,41.1397,22.5096,2014-01-21 20:00:00,2014-01-21 19:00:00,3,Macedonia (FYROM),2014
169,-23.0062,-45.5363,2014-01-21 21:34:00,2014-01-21 23:34:00,3,Brazil,2014
170,42.3021,-83.8315,2014-01-21 18:40:00,2014-01-21 23:40:00,3,United States - Michigan,2014
171,-31.7816,115.786,2014-01-22 00:00:00,2014-01-21 16:00:00,3,Australia,2014
172,42.3257,-83.8689,2014-01-21 18:42:00,2014-01-21 23:42:00,3,United States - Michigan,2014
173,42.8522,-83.443,2014-01-21 19:29:00,2014-01-22 00:29:00,3,United States - Michigan,2014
174,45.9276,3.06094,2014-01-21 00:00:00,2014-01-20 23:00:00,4,France,2014
175,38.451,-2.04274,2014-01-22 00:00:00,2014-01-21 23:00:00,4,Spain,2014
176,30.3474,-91.0731,2014-01-21 20:24:00,2014-01-22 02:24:00,4,United States - Louisiana,2014
177,39.4296,-84.5117,2014-01-21 21:31:00,2014-01-22 02:31:00,2,United States - Ohio,2014
178,31.6878,-96.502,2014-01-21 20:25:00,2014-01-22 02:25:00,3,United States - Texas,2014
179,42.3311,-83.8689,2014-01-21 21:43:00,2014-01-22 02:43:00,3,United States - Michigan,2014
180,37.5146,-121.965,2014-01-21 18:39:00,2014-01-22 02:39:00,3,United States - California,2014
181,35.5452,-97.3013,2014-01-21 20:45:00,2014-01-22 02:45:00,5,United States - Oklahoma,2014
182,-33.6547,-70.9063,2014-01-21 22:30:00,2014-01-22 01:30:00,4,Chile,2014
183,40.826,-80.8955,2014-01-21 22:10:00,2014-01-22 03:10:00,3,United States - Ohio,2014
184,42.2354,-83.6456,2014-01-21 22:17:00,2014-01-22 03:17:00,4,United States - Michigan,2014
187,41.3137,-81.7246,2014-01-21 22:41:00,2014-01-22 03:41:00,3,United States - Ohio,2014
188,32.2292,-111.031,2014-01-21 21:11:00,2014-01-22 04:11:00,3,United States - Arizona,2014
189,32.2445,-111.007,2014-01-21 20:20:00,2014-01-22 03:20:00,1,United States - Arizona,2014
190,32.2445,-111.007,2014-01-21 20:20:00,2014-01-22 03:20:00,1,United States - Arizona,2014
191,42.5103,-83.1491,2014-01-21 23:24:00,2014-01-22 04:24:00,4,United States - Michigan,2014
192,34.0489,-111.094,2014-01-21 21:52:00,2014-01-22 04:52:00,2,United States - Arizona,2014
193,32.2086,-110.902,2014-01-21 22:11:00,2014-01-22 05:11:00,3,United States - Arizona,2014
194,36.7466,-108.197,2014-01-21 22:29:00,2014-01-22 05:29:00,2,United States - New Mexico,2014
195,40.6012,22.9794,2014-01-21 22:00:00,2014-01-21 20:00:00,3,Greece,2014
196,39.8695,32.8253,2014-01-21 20:07:00,2014-01-21 18:07:00,4,Turkey,2014
197,35.6937,138.575,2014-01-22 18:07:00,2014-01-22 09:07:00,3,Japan,2014
198,34.7281,135.252,2014-01-22 19:38:00,2014-01-22 10:38:00,2,Japan,2014
199,41.9299,25.5465,2014-01-21 20:50:00,2014-01-21 18:50:00,2,Bulgaria,2014
200,35.2158,136.872,2014-01-22 19:10:00,2014-01-22 10:10:00,3,Japan,2014
201,36.8014,140.051,2014-01-22 20:26:00,2014-01-22 11:26:00,4,Japan,2014
202,63.4003,9.5011,2014-01-20 22:40:00,2014-01-20 21:40:00,4,Norway,2014
203,63.3654,9.37537,2014-01-20 21:30:00,2014-01-20 20:30:00,4,Norway,2014
204,63.4003,9.5011,2014-01-21 21:00:00,2014-01-21 20:00:00,5,Norway,2014
205,63.4898,9.13854,2014-01-20 21:00:00,2014-01-20 20:00:00,5,Norway,2014
206,63.4898,9.13854,2014-01-20 21:00:00,2014-01-20 20:00:00,5,Norway,2014
207,63.4003,9.5011,2014-01-20 21:30:00,2014-01-20 20:30:00,3,Norway,2014
208,63.3452,9.26152,2014-01-20 21:30:00,2014-01-20 20:30:00,4,Norway,2014
209,63.3452,9.26152,2014-01-20 21:30:00,2014-01-20 20:30:00,4,Norway,2014
210,63.5053,9.20555,2014-01-20 20:00:00,2014-01-20 19:00:00,4,Norway,2014
211,63.4898,9.13854,2014-01-21 22:03:00,2014-01-21 21:03:00,4,Norway,2014
212,63.5053,9.20551,2014-01-21 20:00:00,2014-01-21 19:00:00,5,Norway,2014
214,63.4898,9.13934,2014-01-20 21:45:00,2014-01-20 20:45:00,5,Norway,2014
215,63.3455,9.26143,2014-01-21 23:15:00,2014-01-21 22:15:00,5,Norway,2014
216,41.1441,22.501,2014-01-21 20:20:00,2014-01-21 19:20:00,3,Macedonia (FYROM),2014
217,63.4003,9.5011,2014-01-20 21:00:00,2014-01-20 20:00:00,3,Norway,2014
218,63.4003,9.5011,2014-01-20 21:00:00,2014-01-20 20:00:00,3,Norway,2014
219,36.1382,137.938,2014-01-22 21:00:00,2014-01-22 12:00:00,5,Japan,2014
220,34.7282,135.252,2014-01-22 21:19:00,2014-01-22 12:19:00,3,Japan,2014
221,63.3988,9.50309,2014-01-20 23:30:00,2014-01-20 22:30:00,4,Norway,2014
222,63.3987,9.50317,2014-01-21 23:30:00,2014-01-21 22:30:00,2,Norway,2014
224,-32.2951,115.736,2014-01-22 20:39:00,2014-01-22 12:39:00,4,Australia,2014
225,36.1185,139.921,2014-01-22 21:40:00,2014-01-22 12:40:00,4,Japan,2014
227,34.473,132.832,2014-01-22 22:31:00,2014-01-22 13:31:00,6,Japan,2014
228,35.4381,137.364,2014-01-22 22:00:00,2014-01-22 13:00:00,4,Japan,2014
229,32.9769,129.977,2014-01-22 21:10:00,2014-01-22 12:10:00,5,Japan,2014
231,36.6982,140.154,2014-01-22 22:00:00,2014-01-22 13:00:00,5,Japan,2014
232,58.9467,23.534,2014-01-20 21:00:00,2014-01-20 19:00:00,4,Estonia,2014
233,36.1391,137.957,2014-01-22 22:25:00,2014-01-22 13:25:00,5,Japan,2014
234,30.1467,-98.0171,2014-01-21 21:31:00,2014-01-22 03:31:00,6,United States - Texas,2014
235,23.2052,85.9164,2014-01-22 21:40:00,2014-01-22 16:10:00,3,India,2014
236,23.2052,85.9164,2014-01-22 21:44:00,2014-01-22 16:14:00,3,India,2014
237,32.1608,-110.95,2014-01-21 21:00:00,2014-01-22 04:00:00,3,United States - Arizona,2014
238,32.1192,-111.02,2014-01-21 21:00:00,2014-01-22 04:00:00,3,United States - Arizona,2014
239,23.2052,85.9164,2014-01-22 21:49:00,2014-01-22 16:19:00,4,India,2014
240,32.1192,-111.02,2014-01-21 21:00:00,2014-01-22 04:00:00,3,United States - Arizona,2014
241,32.1165,-111.023,2014-01-21 21:00:00,2014-01-22 04:00:00,3,United States - Arizona,2014
242,32.2043,-111.014,2014-01-21 21:00:00,2014-01-22 04:00:00,3,United States - Arizona,2014
243,32.1442,-111.005,2014-01-21 21:00:00,2014-01-22 04:00:00,3,United States - Arizona,2014
244,32.1434,-111.0,2014-01-21 21:00:00,2014-01-22 04:00:00,3,United States - Arizona,2014
245,32.1166,-111.033,2014-01-21 21:00:00,2014-01-22 04:00:00,3,United States - Arizona,2014
246,32.1775,-111.006,2014-01-21 21:00:00,2014-01-22 04:00:00,3,United States - Arizona,2014
247,32.1632,-110.991,2014-01-21 21:00:00,2014-01-22 04:00:00,3,United States - Arizona,2014
248,32.1191,-111.037,2014-01-21 21:00:00,2014-01-22 04:00:00,3,United States - Arizona,2014
249,32.1612,-111.034,2014-01-21 21:00:00,2014-01-22 04:00:00,3,United States - Arizona,2014
250,32.1233,-111.01,2014-01-21 21:00:00,2014-01-22 04:00:00,3,United States - Arizona,2014
251,32.1434,-111.0,2014-01-21 21:00:00,2014-01-22 04:00:00,2,United States - Arizona,2014
252,32.1228,-111.04,2014-01-21 21:00:00,2014-01-22 04:00:00,3,United States - Arizona,2014
253,32.1295,-111.142,2014-01-21 21:00:00,2014-01-22 04:00:00,3,United States - Arizona,2014
254,32.1308,-111.128,2014-01-21 21:00:00,2014-01-22 04:00:00,4,United States - Arizona,2014
256,40.4936,-3.35998,2014-01-20 21:00:00,2014-01-20 20:00:00,3,Spain,2014
259,46.2568,3.22364,2014-01-21 00:00:00,2014-01-20 23:00:00,5,France,2014
260,58.9464,23.5331,2014-01-20 20:25:00,2014-01-20 18:25:00,4,Estonia,2014
262,53.8414,19.4049,2014-01-22 19:15:00,2014-01-22 18:15:00,3,Poland,2014
263,46.6292,9.74699,2014-01-22 19:13:00,2014-01-22 18:13:00,3,Switzerland,2014
264,52.1501,21.1953,2014-01-22 00:00:00,2014-01-21 23:00:00,1,Poland,2014
265,19.3262,-99.1758,2014-01-21 21:00:00,2014-01-22 03:00:00,3,Mexico,2014
266,63.5053,9.20562,2014-01-22 20:00:00,2014-01-22 19:00:00,6,Norway,2014
267,54.0528,18.7608,2014-01-22 20:17:00,2014-01-22 19:17:00,3,Poland,2014
268,-31.782,115.786,2014-01-23 00:00:00,2014-01-22 16:00:00,3,Australia,2014
269,-31.7428,-52.3419,2014-01-21 23:00:00,2014-01-22 01:00:00,2,Brazil,2014
270,45.7436,-87.4929,2014-01-21 21:00:00,2014-01-22 03:00:00,3,United States - Michigan,2014
272,22.4964,88.3843,2014-01-23 23:55:00,2014-01-23 18:25:00,2,India,2014
273,54.09,18.7733,2014-01-22 20:51:00,2014-01-22 19:51:00,3,Poland,2014
274,40.6202,22.9598,2014-01-22 21:54:00,2014-01-22 19:54:00,3,Greece,2014
275,41.9321,25.5393,2014-01-22 22:04:00,2014-01-22 20:04:00,5,Bulgaria,2014
276,41.9306,25.5495,2014-01-22 22:09:00,2014-01-22 20:09:00,4,Bulgaria,2014
277,54.0919,18.7773,2014-01-22 21:15:00,2014-01-22 20:15:00,3,Poland,2014
278,41.1416,22.5094,2014-01-22 21:20:00,2014-01-22 20:20:00,3,Macedonia (FYROM),2014
279,54.208,19.1175,2014-01-22 21:33:00,2014-01-22 20:33:00,3,Poland,2014
280,41.1397,22.5096,2014-01-22 21:41:00,2014-01-22 20:41:00,1,Macedonia (FYROM),2014
281,54.0919,18.7773,2014-01-22 21:42:00,2014-01-22 20:42:00,7,Poland,2014
282,53.9295,18.7069,2014-01-22 21:44:00,2014-01-22 20:44:00,1,Poland,2014
284,40.4971,22.9614,2014-01-22 22:51:00,2014-01-22 20:51:00,2,Greece,2014
286,28.0541,-14.3266,2014-01-22 20:55:00,2014-01-22 20:55:00,3,Spain,2014
287,53.9644,18.7089,2014-01-22 21:57:00,2014-01-22 20:57:00,3,Poland,2014
288,53.9041,18.784,2014-01-22 22:15:00,2014-01-22 21:15:00,4,Poland,2014
290,36.0268,140.3,2014-01-22 22:00:00,2014-01-22 13:00:00,4,Japan,2014
291,30.2241,-92.0198,2014-01-21 20:30:00,2014-01-22 02:30:00,4,United States - Louisiana,2014
292,43.1048,6.03279,2014-01-21 21:00:00,2014-01-21 20:00:00,4,France,2014
293,34.9535,135.761,2014-01-22 19:30:00,2014-01-22 10:30:00,3,Japan,2014
294,-7.30979,-39.2793,2014-01-22 21:00:00,2014-01-23 00:00:00,3,Brazil,2014
295,35.4396,-77.4727,2014-01-22 19:24:00,2014-01-23 00:24:00,4,United States - North Carolina,2014
296,43.8634,-70.937,2014-01-22 19:34:00,2014-01-23 00:34:00,5,United States - Maine,2014
297,35.807,-78.789,2014-01-22 19:30:00,2014-01-23 00:30:00,4,United States - North Carolina,2014
298,32.3181,-111.043,2014-01-22 18:11:00,2014-01-23 01:11:00,4,United States - Arizona,2014
299,39.3559,-76.534,2014-01-22 20:27:00,2014-01-23 01:27:00,3,United States - Maryland,2014
300,-31.7661,-52.3603,2014-01-22 23:45:00,2014-01-23 01:45:00,3,Brazil,2014
301,43.3521,-8.40953,2014-01-22 20:30:00,2014-01-22 19:30:00,2,Spain,2014
302,42.6597,-70.9813,2014-01-22 20:22:00,2014-01-23 01:22:00,4,United States - Massachusetts,2014
303,41.5495,-90.6073,2014-01-22 20:58:00,2014-01-23 02:58:00,4,United States - Iowa,2014
305,35.994,-78.8986,2014-01-22 21:15:00,2014-01-23 02:15:00,5,United States - North Carolina,2014
306,26.5879,-80.1042,2014-01-22 22:15:00,2014-01-23 03:15:00,4,United States - Florida,2014
307,25.749,-80.4272,2014-01-22 21:24:00,2014-01-23 02:24:00,3,United States - Florida,2014
308,31.564,-110.301,2014-01-22 20:56:00,2014-01-23 03:56:00,4,United States - Arizona,2014
309,32.1434,-111.0,2014-01-22 21:05:00,2014-01-23 04:05:00,2,United States - Arizona,2014
310,32.3727,-111.128,2014-01-22 21:12:00,2014-01-23 04:12:00,5,United States - Arizona,2014
311,25.9901,-80.1176,2014-01-22 20:15:00,2014-01-23 01:15:00,2,United States - Florida,2014
312,32.2088,-110.902,2014-01-22 21:21:00,2014-01-23 04:21:00,3,United States - Arizona,2014
313,24.0924,-109.993,2014-01-22 20:15:00,2014-01-23 03:15:00,5,Mexico,2014
314,40.5988,22.9774,2014-01-22 22:47:00,2014-01-22 20:47:00,5,Greece,2014
315,53.2465,19.2567,2014-01-22 20:00:00,2014-01-22 19:00:00,4,Poland,2014
316,53.2482,19.2543,2014-01-22 21:00:00,2014-01-22 20:00:00,5,Poland,2014
317,63.3984,9.50566,2014-01-22 21:20:00,2014-01-22 20:20:00,4,Norway,2014
318,63.3979,9.50103,2014-01-22 21:30:00,2014-01-22 20:30:00,4,Norway,2014
319,63.3979,9.50094,2014-01-20 21:45:00,2014-01-20 20:45:00,3,Norway,2014
320,63.4997,9.41052,2014-01-22 21:14:00,2014-01-22 20:14:00,4,Norway,2014
321,63.4188,9.55251,2014-01-21 22:00:00,2014-01-21 21:00:00,3,Norway,2014
